GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Air Fuel Ratio(Measured)(:1),Ambient air temp(°C),Average trip speed(whilst moving only)(km/h),Drivers demand engine % torque(%),Engine kW (At the wheels)(kW),Engine Load(%),Engine Load(Absolute)(%),Engine RPM(rpm),Evap System Vapour Pressure(Pa),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel pressure(psi),Fuel Rate (direct from ECU)(L/m),Fuel trim bank 1 sensor 1(%),Fuel Trim Bank 1 Short Term(%),GPS Accuracy(m),GPS Latitude(°),GPS Longitude(°),GPS vs OBD Speed difference(km/h),Horsepower (At the wheels)(hp),Intake Manifold Pressure(psi),Kilometers Per Litre(Instant)(kpl),Litres Per 100 Kilometer(Long Term Average)(l/100km),Mass Air Flow Rate(g/s),Speed (GPS)(km/h),Speed (OBD)(km/h),Throttle Position(Manifold)(%),Timing Advance(°),Torque(Nm),Trip time(whilst moving)(s),Trip time(whilst stationary)(s),Turbo Boost & Vacuum Gauge(psi),Volumetric Efficiency (Calculated)(%)
Fri Feb 09 15:38:15 EST 2018,09-Feb-2018 15:38:15.277,-80.52924523,43.48309409,0.0,3.216,304.9217529296875,0.0,0.2625885,8.98350525,2.80126953,0.0211602,26.66666794,0.00142475,27.45098114,15.29411793,-,5,30.49374962,-,-,60.7843132,82.35294342,1806.5,-202.75,1.53225207,0.02553753,43.94643402,-,-2.34375,-2.34375,3.21600008,43.48309326,-80.52924347,2,-,13.19843388,0,12.7395153,19.05999947,0,2,34.11764908,-3,-,380.03900146,51.73699951,-0.87022686,53
Fri Feb 09 15:38:16 EST 2018,09-Feb-2018 15:38:16.279,-80.52924421,43.48309421,0.0,3.216,305.0447998046875,0.0,1.00239563,9.03916931,3.39561462,0.01193155,58.8235321,-0.01191891,44.70588303,21.96078491,-,5,30.44282722,-,-,59.2156868,101.96078491,1584.5,-81.25,1.20023739,0.02000396,48.73268127,-,-3.125,-1.5625,3.21600008,43.48309326,-80.52924347,6,-,14.21369839,0.36653638,12.7634201,14.93000031,0,6,52.94117737,19.5,-,381.02700806,51.73699951,0.14503765,51
Fri Feb 09 15:38:17 EST 2018,09-Feb-2018 15:38:17.280,-80.52924256,43.48309631,0.0,3.216,305.146240234375,0.0,0.50140381,9.59463501,2.71806335,0.04260409,40.39215851,-0.00945949,30.58823586,14.11764717,-,5,30.40579796,-,35.45264816,7.05882359,20.7843132,2095.25,-32.75,0.30628964,0.00510483,49.60290527,-,3.90625,8.59375,3.21600008,43.48309708,-80.52924347,21,47.54278564,8.84730244,15.79954624,12.73802948,3.80999994,0,21,43.92156982,39,143.14611816,382.00100708,51.73699951,-5.2213583,52
Fri Feb 09 15:38:18 EST 2018,09-Feb-2018 15:38:18.281,-80.52924236,43.48309845,0.0,3.216,305.38897705078125,0.0,0.82043457,9.08406067,2.9808197,0.0076362,41.17647171,-0.02658956,34.50980377,18.03921509,-,5,30.35330582,-,35.45264816,44.31372452,76.47058868,1772,-106.25,1.50331151,0.02505519,45.25177383,-,-1.5625,0,3.21600008,43.48309708,-80.52924347,5,47.54278564,14.79384899,3.07273126,12.7532177,18.70000076,0,5,40,24,143.14611816,383.0369873,51.73699951,0.72518826,50
Fri Feb 09 15:38:19 EST 2018,09-Feb-2018 15:38:19.278,-80.5292424,43.48309869,0.0,3.216,305.36083984375,0.0,1.02394104,8.98170471,3.21485901,0.00482533,34.11764908,-0.00226503,19.6078434,9.8039217,-,5,30.29012299,-,13.12787914,64.70588684,17.64705849,1690.25,-53.5,0.22670256,0.00377838,49.60290527,-,-0.78125,-0.78125,3.21600008,43.48309708,-80.52924347,15,17.60477638,7.54196215,14.55422401,12.73192692,2.81999993,0,15,47.84313965,16.5,74.1661377,384.03900146,51.73699951,-6.52669811,44
Fri Feb 09 15:38:20 EST 2018,09-Feb-2018 15:38:20.277,-80.52924268,43.48309885,0.0,3.216,305.3240966796875,0.0,0.55767822,9.19000244,3.15679932,0.01694262,28.62745094,0.00031384,19.6078434,9.8039217,-,5,30.29012299,-,13.12787914,37.64706039,45.88235474,883.5,-152.5,0.45099345,0.00751656,43.07621002,-,-1.5625,-1.5625,3.21600008,43.48309708,-80.52924347,0,17.60477638,9.42745304,7.31602669,12.73362827,5.61000013,0,0,27.05882454,-13,74.1661377,384.80200195,51.99599838,-4.6412077,40
Fri Feb 09 15:38:21 EST 2018,09-Feb-2018 15:38:21.279,-80.52924303,43.48309855,0.0,3.216,305.39154052734375,0.0,0.32962036,9.59222412,2.25239563,0.01034104,35.68627548,-0.03980595,19.6078434,9.8039217,-,5,30.22997856,-,13.12787914,50.98039246,34.11764526,841.25,-177,0.30227011,0.00503783,43.51132202,-,-4.6875,-4.6875,3.21600008,43.48309708,-80.52924347,1,17.60477638,9.42745304,0,12.73362827,3.75999999,0,1,37.64706039,13.5,74.1661377,385.39599609,52.40299988,-4.6412077,38
Fri Feb 09 15:38:22 EST 2018,09-Feb-2018 15:38:22.278,-80.52924335,43.48309706,0.23,3.216,305.4051513671875,162.2,1.05326843,9.42822266,2.03691101,0.01491659,26.66666794,-0.03203522,19.6078434,9.8039217,-,5,30.18647575,-,13.12787914,31.37254906,21.1764698,1523.5,-279,0.77255732,0.01287595,49.16779327,-,1.5625,0,3.21600008,43.48309708,-80.52924347,9,17.60477638,12.03813267,0.28472364,12.75754833,9.60999966,0.82800001,9,29.80392265,2.5,74.1661377,386.1539917,52.40299988,-2.03052807,47
Fri Feb 09 15:38:23 EST 2018,09-Feb-2018 15:38:23.278,-80.52924057,43.48309033,1.09,3.216,304.9544677734375,158.0,1.0173645,8.82609558,3.33216858,-0.00795138,22.35294151,0.00194488,19.6078434,9.8039217,-,5,30.08163261,-,0.80470592,24.31372643,27.05882263,784.75,-278.25,0.23715341,0.00395256,43.51132202,-,-4.6875,-7.03125,3.21600008,43.48308945,-80.52924347,1.07599998,1.07912838,7.3969245,3.71009374,12.75284195,2.95000005,3.92400002,5,23.52941132,-4.5,8.34786606,387.3039856,52.40299988,-6.67173624,38
Fri Feb 09 15:38:24 EST 2018,09-Feb-2018 15:38:24.278,-80.52923523,43.48308534,0.65,3.216,305.6636962890625,158.0,1.13287354,8.7943573,3.80262756,0.01602965,22.74509811,0.00481747,19.6078434,9.8039217,-,5,30.02444077,-,0.80470592,27.05882454,32.15686417,721.25,-177,0.24197686,0.00403295,43.94643402,-,-8.59375,-7.03125,3.21600008,43.48308563,-80.52923584,0.33999991,1.07912838,8.26715088,4.54517317,12.76323986,3.00999999,2.33999991,2,22.35294151,-4.5,8.34786606,388.38400269,52.40299988,-5.80150986,38
Fri Feb 09 15:38:25 EST 2018,09-Feb-2018 15:38:25.279,-80.52923399,43.48308711,0.0,3.216,305.8983154296875,0.0,0.63548279,9.20077515,3.06822205,0.01619359,23.13725471,-0.00886897,19.6078434,9.8039217,-,5,30.02444077,-,0.80470592,28.62745094,29.41176414,706,-143.75,0.26287851,0.00438131,43.51132202,-,-0.78125,-0.78125,3.21600008,43.48308563,-80.52923584,2.33999991,1.07912838,8.41218853,1.67351317,12.76323986,3.26999998,0,0,23.92156982,4.5,8.34786606,388.92300415,52.85499954,-5.65647221,39
Fri Feb 09 15:38:26 EST 2018,09-Feb-2018 15:38:26.279,-80.52923716,43.48308594,0.0,3.216,306.1121826171875,0.0,1.08021545,8.62257385,4.28627014,0.01139445,38.4313736,-0.02276504,29.01960754,14.11764717,-,5,29.96544647,-,-,35.29411697,43.92156982,1355,-142.25,0.61097151,0.01018286,45.68688583,-,2.34375,1.5625,3.21600008,43.48308563,-80.52923584,1,-,10.73279285,0,12.76558876,7.5999999,0,1,38.03921509,19,-,388.99899292,53.76399994,-3.33586788,47
Fri Feb 09 15:38:27 EST 2018,09-Feb-2018 15:38:27.279,-80.5292356,43.48308123,0.53,3.216,306.8201904296875,157.5,-0.81660461,9.88792419,1.63948059,0.02023713,36.07843018,-0.0118484,28.23529434,14.11764717,-,5,29.91277885,-,1.34294248,36.86274719,42.35293961,1376.5,-267.25,0.67608815,0.01126814,49.60290527,-,-3.125,1.5625,3.21600008,43.48308182,-80.52923584,4,1.80091548,11.31294346,0.32535008,12.76558876,8.40999985,1.90799987,4,36.47058868,13.5,9.31629467,389.99798584,53.76399994,-2.75571728,46
Fri Feb 09 15:38:28 EST 2018,09-Feb-2018 15:38:28.278,-80.52923393,43.48307892,1.11,3.216,307.4256591796875,157.7,0.09858704,9.16845703,2.71626282,0.0031403,23.13725471,-0.0276021,19.6078434,9.8039217,-,5,29.81010056,-,0.42716923,26.66666794,21.56862831,854.25,-325.25,0.27172151,0.00452869,45.25177383,-,-6.25,-4.6875,3.21600008,43.483078,-80.52923584,1.00399995,0.57284337,8.26715088,3.23809934,12.7999773,3.38000011,3.99600005,5,25.49019623,1.5,4.77504015,390.99301147,53.76399994,-5.80150986,38
Fri Feb 09 15:38:29 EST 2018,09-Feb-2018 15:38:29.279,-80.5292341,43.48307801,0.29,3.216,307.0050048828125,157.4,0.20272827,9.39530945,2.45529175,-0.00224523,21.56862831,0.00968431,21.56862831,10.58823586,-,5,29.75806427,-,0.42716923,27.05882454,31.37254906,751,-221.25,0.26287851,0.00438131,43.07621002,-,-2.34375,-2.34375,3.21600008,43.483078,-80.52923584,0.00399995,0.57284337,8.41218853,4.18378305,12.7999773,3.26999998,1.04399991,4,21.96078491,-7.5,4.77504015,392.02398682,53.76399994,-5.65647221,38
Fri Feb 09 15:38:30 EST 2018,09-Feb-2018 15:38:30.278,-80.52923129,43.4830777,0.25,3.216,307.4482421875,156.9,0.23745728,9.98368835,2.22784424,0.03146856,41.96078491,0.0191051,32.94117737,16.07843208,-,5,29.6485939,-,0.42716923,19.2156868,47.05882263,1367.25,-174,0.49601239,0.00826687,46.55711365,-,3.125,-3.125,3.21600008,43.483078,-80.52922821,2.0999999,0.57284337,10.44271755,0.88693488,12.81553078,6.17000008,0.89999998,3,42.35294342,15.5,4.77504015,393.01098633,53.76399994,-3.62594318,46
Fri Feb 09 15:38:31 EST 2018,09-Feb-2018 15:38:31.278,-80.52923322,43.48307121,0.0,3.216,306.27618408203125,0.0,0.44395447,9.223526,2.87010193,0.0082724,23.13725471,-0.01108758,19.6078434,9.8039217,-,5,29.59318542,-,0.42716923,26.27450943,30.58823586,841,-232,0.27734888,0.00462248,45.68688583,-,-3.90625,-3.90625,3.21600008,43.48307037,-80.52923584,1.10000002,0.57284337,7.68700027,2.37929916,12.83261776,3.45000005,0,2,23.52941132,-3,4.77504015,394,53.76399994,-6.38166046,41
Fri Feb 09 15:38:32 EST 2018,09-Feb-2018 15:38:32.278,-80.52923549,43.48306742,0.0,3.216,306.4376220703125,0.0,0.64865112,9.20855713,2.78390503,0.0076611,23.52941132,-0.02297429,19.6078434,9.8039217,-,5,29.5359993,-,-,27.84313774,32.54901886,737.75,-189.25,0.2612707,0.00435451,43.07621002,-,-5.46875,-3.90625,3.21600008,43.48306656,-80.52923584,0,-,8.84730244,0.84190589,12.85454082,3.25,0,0,23.92156982,-4,-,394.91799927,53.85699844,-5.2213583,39
Fri Feb 09 15:38:33 EST 2018,09-Feb-2018 15:38:33.278,-80.52923563,43.48307104,0.0,3.216,307.171630859375,0.0,0.76837158,9.48329163,2.89762878,0.02929667,25.09803963,-0.0098925,38.03921509,19.2156868,-,5,29.48702621,-,-,28.62745094,77.64705658,1844,-153,1.57003593,0.02616727,46.99222565,-,-3.90625,-3.125,3.21600008,43.48307037,-80.52923584,5,-,13.77858543,0,12.85570908,19.53000069,0,5,27.45098114,-5,-,395.20199585,54.59600067,-0.2900753,67
Fri Feb 09 15:38:34 EST 2018,09-Feb-2018 15:38:34.279,-80.52924025,43.48307694,0.0,3.216,307.956298828125,0.0,0.22967529,9.75085449,2.10395813,0.01231885,25.09803963,0.03394539,22.35294151,12.94117641,-,5,29.44621468,-,4.50933981,28.62745094,26.27450943,1482,-171.5,0.71065629,0.01184427,48.73268127,-,-3.90625,-3.125,3.21600008,43.483078,-80.52924347,9,6.04712439,10.87783051,1.54762113,12.87535477,8.84000015,0,9,27.45098114,-5,29.05539703,396.20001221,54.59600067,-3.19083023,59
Fri Feb 09 15:38:35 EST 2018,09-Feb-2018 15:38:35.277,-80.52924221,43.48307759,0.0,3.216,308.14630126953125,0.0,0.72825623,9.11459351,2.91558838,0.00752103,36.07843018,-0.00424157,36.47058868,15.29411793,-,5,29.40556717,-,4.50933981,43.52941132,48.62745285,1546.25,-287.25,0.94620192,0.01577003,48.29756546,-,-3.90625,-3.125,3.21600008,43.483078,-80.52924347,9,6.04712439,12.47324562,2.09224701,12.89326286,11.77000046,0,9,28.62745094,-15,29.05539703,397.20199585,54.59600067,-1.59541512,56
Fri Feb 09 15:38:36 EST 2018,09-Feb-2018 15:38:36.279,-80.52924346,43.4830786,0.0,3.216,308.55438232421875,0.0,0.69055176,8.81530762,3.48840332,0.01077446,20.3921566,-0.02864821,19.6078434,9.8039217,-,5,29.36507988,-,4.50933981,26.27450943,30.19607925,816.5,-354,0.294231,0.00490385,45.25177383,-,-8.59375,-7.03125,3.21600008,43.483078,-80.52924347,0,6.04712439,8.12211323,6.72834587,12.89650536,3.66000009,0,0,22.35294151,-1,29.05539703,398.10699463,54.68099976,-5.94654751,41
Fri Feb 09 15:38:37 EST 2018,09-Feb-2018 15:38:37.278,-80.52924457,43.48307988,0.0,3.216,308.99066162109375,0.0,1.09217834,9.10861206,3.34773254,0.01064408,23.52941132,0.00313697,19.6078434,9.8039217,-,5,29.36507988,-,4.50933981,26.66666794,32.15686417,766.75,-281.5,0.26287851,0.00438131,43.07621002,-,-9.375,-9.375,3.21600008,43.483078,-80.52924347,0,6.04712439,8.70226383,0,12.89650536,3.26999998,0,0,23.92156982,-1.5,29.05539703,398.10699463,55.56900024,-5.3663969,40
Fri Feb 09 15:38:38 EST 2018,09-Feb-2018 15:38:38.278,-80.52924848,43.48308245,0.0,3.216,309.463623046875,0.0,1.01675415,9.09602356,3.18313599,0.0097835,23.13725471,-0.00849557,19.6078434,9.8039217,-,5,29.36507988,-,-,28.23529434,32.94117737,730.5,-174.75,0.25483942,0.00424732,43.94643402,-,-9.375,-9.375,3.21600008,43.48308182,-80.5292511,0,-,8.84730244,0,12.89766788,3.17000008,0,0,23.92156982,-3,-,398.10699463,56.61500168,-5.2213583,39
Fri Feb 09 15:38:39 EST 2018,09-Feb-2018 15:38:39.278,-80.52924982,43.48308304,0.0,3.216,309.6075439453125,0.0,-0.48561096,9.4515686,2.85931396,0.02491939,23.52941132,-0.02583826,19.6078434,9.8039217,-,5,29.36507988,-,-,28.62745094,32.94117737,710.75,-174.75,0.2524277,0.00420713,43.94643402,-,-9.375,-9.375,3.21600008,43.48308182,-80.5292511,0,-,8.70226383,0,12.89882946,3.1400001,0,0,22.74509811,-5.5,-,398.10699463,57.68899918,-5.3663969,39
Fri Feb 09 15:38:40 EST 2018,09-Feb-2018 15:38:40.279,-80.52924693,43.483083,0.0,3.216,309.421142578125,0.0,1.12269592,9.10679626,2.39964294,0.01727068,35.29411697,0.03721877,28.62745094,14.50980377,-,5,29.25494003,-,0.30036038,36.86274719,57.64706039,1263.75,-155,0.64473575,0.0107456,43.51132202,-,3.125,-0.78125,3.21600008,43.48308182,-80.52924347,2,0.40278989,11.89309406,0.34117132,12.89998817,8.02000046,0,2,33.33333206,19.5,2.2695694,398.82800293,57.93099976,-2.17556667,47
Fri Feb 09 15:38:41 EST 2018,09-Feb-2018 15:38:41.279,-80.52924348,43.48308188,0.29,3.216,308.162353515625,153.5,1.03112793,8.77520752,2.55764771,0.00419508,23.52941132,-0.01983135,19.6078434,9.8039217,-,5,29.20512772,-,0.30036038,21.56862831,23.92156792,974.75,-226.25,0.24840812,0.00414014,49.16779327,-,-3.125,-3.125,3.21600008,43.48308182,-80.52924347,4,0.40278989,8.70226383,1.77099943,12.91875935,3.08999991,1.04399991,4,24.70588303,4.5,2.2695694,399.84399414,57.93099976,-5.3663969,41
Fri Feb 09 15:38:42 EST 2018,09-Feb-2018 15:38:42.278,-80.52924189,43.48307932,0.29,3.216,308.14599609375,152.9,0.94792175,8.96495056,2.84196472,0.01262283,23.13725471,-0.00345297,19.6078434,9.8039217,-,5,29.15551186,-,0.58953202,27.84313774,31.76470566,752.25,-190.5,0.25001594,0.00416693,43.51132202,-,3.125,3.125,3.21600008,43.483078,-80.52924347,2.95600009,0.79057544,8.26715088,3.51922083,12.93201542,3.1099999,1.04399991,4,23.92156982,-1,7.48354244,400.84500122,57.93099976,-5.80150986,38
Fri Feb 09 15:38:43 EST 2018,09-Feb-2018 15:38:43.278,-80.52923769,43.48307934,0.18,3.216,306.9249267578125,158.4,0.49243164,8.99368286,3.97741699,0.02597435,23.13725471,0.01818233,19.6078434,9.8039217,-,5,29.05686188,-,0.58953202,27.45098114,30.98039246,737.5,-171.25,0.25725114,0.00428752,43.51132202,-,7.8125,7.8125,3.21600008,43.483078,-80.52923584,2.95600009,0.79057544,8.41218853,3.42024255,12.93201542,3.20000005,0.648,4,23.92156982,-2.5,7.48354244,401.84298706,57.93099976,-5.65647221,39
Fri Feb 09 15:38:44 EST 2018,09-Feb-2018 15:38:44.278,-80.52923209,43.48308299,0.0,3.216,306.6248779296875,0.0,0.703125,9.15708923,2.5977478,0.03064151,23.92156982,0.03108753,19.6078434,9.8039217,-,5,29.00391388,-,0.58953202,28.23529434,33.72549057,717.25,-152.25,0.25885895,0.00431432,43.51132202,-,0,0,3.21600008,43.48308182,-80.52923584,0,0.79057544,8.84730244,1.69949949,12.94569397,3.22000003,0,0,23.92156982,-5,7.48354244,402.74499512,58.00799942,-5.2213583,39
Fri Feb 09 15:38:45 EST 2018,09-Feb-2018 15:38:45.279,-80.52923357,43.48308655,0.0,3.216,306.3922119140625,0.0,0.58880615,9.12057495,3.02870178,0.00899221,23.52941132,-0.01166432,19.6078434,9.8039217,-,5,29.00391388,-,-,27.84313774,32.94117737,711,-149.75,0.26046678,0.00434111,43.07621002,-,-3.125,-3.125,3.21600008,43.48308563,-80.52923584,0,-,8.84730244,0,12.94684792,3.24000001,0,0,23.92156982,-4.5,-,402.74499512,59.0340004,-5.2213583,39
Fri Feb 09 15:38:46 EST 2018,09-Feb-2018 15:38:46.278,-80.52923323,43.48308417,0.0,3.216,307.220458984375,0.0,0.92637634,8.72853088,3.48660278,0.00736319,23.52941132,-0.0128882,19.6078434,9.8039217,-,5,29.00391388,-,-,27.84313774,31.76470566,709.75,-148.75,0.2451925,0.00408654,43.51132202,-,-3.125,-3.125,3.21600008,43.48308563,-80.52923584,0,-,8.84730244,0,12.94915104,3.04999995,0,0,23.92156982,-7,-,402.74499512,60.03699875,-5.2213583,38
Fri Feb 09 15:38:47 EST 2018,09-Feb-2018 15:38:47.283,-80.5292344,43.48308587,0.0,3.216,307.1278076171875,0.0,0.98324585,8.99128723,3.45367432,0.00935245,21.96078491,-0.0185581,19.6078434,9.8039217,-,5,29.00391388,-,-,25.09803963,31.37254906,697.5,-147.75,0.25162378,0.00419373,43.51132202,-,-1.5625,-1.5625,3.21600008,43.48308563,-80.52923584,0,-,8.84730244,0,12.94915104,3.13000011,0,0,23.52941132,0.5,-,402.74499512,61.04299927,-5.2213583,38
Fri Feb 09 15:38:48 EST 2018,09-Feb-2018 15:38:48.278,-80.52923121,43.48308583,0.0,3.216,307.133056640625,0.0,1.73382568,9.04576111,3.55783081,0.01502689,39.2156868,-0.01655198,32.15686417,16.07843208,-,5,29.00391388,-,-,65.88235474,50.98039246,856.75,-147.25,0.26287851,0.00438131,48.29756546,-,-3.90625,-2.34375,3.21600008,43.48308563,-80.52922821,0,-,8.55722618,0,12.95029926,3.26999998,0,0,40,4,-,402.74499512,62.01200104,-5.51143456,39
Fri Feb 09 15:38:49 EST 2018,09-Feb-2018 15:38:49.278,-80.5292305,43.48308732,0.0,3.216,307.138427734375,0.0,0.78692627,9.33604431,3.19390869,0.01310804,37.25490189,0.03081909,29.01960754,14.50980377,-,5,28.90643311,-,0.70391202,34.90196228,43.13725662,1403.25,-258,0.60052061,0.01000868,49.60290527,-,0,-5.46875,3.21600008,43.48308563,-80.52922821,5,0.94396156,11.31294346,1.09887314,12.97208786,7.46999979,0,5,38.4313736,18,4.37185001,403.60501099,62.16999817,-2.75571728,46
Fri Feb 09 15:38:50 EST 2018,09-Feb-2018 15:38:50.278,-80.52922848,43.48308952,0.0,4.288,307.988037109375,0.0,0.23027039,9.2857666,2.55885315,0.00320362,22.35294151,-0.00530386,19.6078434,9.8039217,-,5,28.85797691,-,0.25929412,26.66666794,19.6078434,831.75,-339.75,0.26046678,0.00434111,45.25177383,-,-6.25,-3.90625,4.28800011,43.48308945,-80.52922821,4,0.34771916,7.68700027,4.22252178,12.9829607,3.24000001,0,4,24.31372643,13,2.97688413,404.59100342,62.16999817,-6.38166046,40
Fri Feb 09 15:38:51 EST 2018,09-Feb-2018 15:38:51.279,-80.52922598,43.48309125,0.18,4.288,309.361083984375,157.8,1.15861511,9.01463318,3.02571106,0.00125748,23.52941132,-0.02289936,19.6078434,10.1960783,-,5,28.80776787,-,0.25929412,28.62745094,33.33333206,741,-217.5,0.26930979,0.0044885,43.51132202,-,0,0,4.28800011,43.48308945,-80.52922821,3,0.34771916,8.41218853,3.26709747,12.9829607,3.3499999,0.648,3,23.92156982,-4,2.97688413,405.62200928,62.16999817,-5.65647221,39
Fri Feb 09 15:38:52 EST 2018,09-Feb-2018 15:38:52.279,-80.52922112,43.4830907,0.33,3.216,309.916748046875,158.3,0.89526367,9.42703247,2.9365387,0.0150967,23.52941132,-0.02781721,19.6078434,9.8039217,-,5,28.75775146,-,0.25929412,46.27450943,31.37254906,837.75,-197.75,0.43250352,0.00720839,43.51132202,-,-3.90625,2.34375,3.21600008,43.48308945,-80.52922058,2.352,0.34771916,8.70226383,1.52575874,13.00223351,5.38000011,1.18799996,3,24.70588303,-10.5,2.97688413,406.56698608,62.16999817,-5.3663969,44
Fri Feb 09 15:38:53 EST 2018,09-Feb-2018 15:38:53.278,-80.52921907,43.48308768,0.37,3.216,312.47027587890625,159.5,1.17358398,9.39411926,2.94311523,0.01333861,23.92156982,-0.013386,19.6078434,9.8039217,-,5,28.70599556,-,-,28.23529434,33.33333206,741.25,-191,0.27332935,0.00455549,43.07621002,-,-4.6875,-4.6875,3.21600008,43.48308945,-80.52922058,1.33200002,-,8.99234009,1.60952592,13.03773594,3.4000001,1.33200002,0,24.31372643,-3.5,-,407.4960022,62.26499939,-5.07632065,41
Fri Feb 09 15:38:54 EST 2018,09-Feb-2018 15:38:54.278,-80.52921873,43.48308809,0.0,3.216,312.97430419921875,0.0,1.11611938,9.12954712,3.01794434,0.01093835,23.92156982,-0.0077945,36.47058868,18.4313736,-,5,28.66023254,-,-,28.23529434,72.94117737,1732,-167.75,1.2508837,0.02084806,44.38154602,-,-3.90625,-3.125,3.21600008,43.48308945,-80.52922058,3.66799998,-,13.34347153,0,13.03887749,15.56000042,0,5,26.66666794,-4.5,-,407.8710022,62.90299988,-0.72518921,61
Fri Feb 09 15:38:55 EST 2018,09-Feb-2018 15:38:55.279,-80.5292195,43.48308745,0.0,3.216,313.3223876953125,0.0,0.6678009,8.99427795,3.13105774,0.01148369,39.2156868,0.01499433,33.33333206,16.47058868,-,5,28.61656952,-,-,60.7843132,51.76470566,1349.75,-245,0.31674048,0.00527901,49.16779327,-,-1.5625,-1.5625,3.21600008,43.48308563,-80.52922058,6,-,10.44271755,0,13.0594902,3.94000006,0,6,39.60784531,5.5,-,408.23400879,63.54499817,-3.62594318,48
Fri Feb 09 15:38:56 EST 2018,09-Feb-2018 15:38:56.280,-80.52921905,43.48308793,0.0,3.216,313.69970703125,0.0,1.14186096,8.66209412,3.64222717,0.0070545,37.25490189,0.00538532,29.41176605,14.50980377,-,5,28.61656952,-,-,36.07843018,47.05882263,1420.75,-318.25,0.66965687,0.01116095,46.55711365,-,1.5625,-3.125,3.21600008,43.48308945,-80.52922058,0,-,11.60301876,1.97084808,13.07727623,8.32999992,0,0,35.68627548,1,-,408.80099487,63.93700027,-2.46564198,47
Fri Feb 09 15:38:57 EST 2018,09-Feb-2018 15:38:57.278,-80.5292205,43.48308706,0.0,3.216,314.0166015625,0.0,0.75280762,8.96495056,3.22563171,0.00998378,33.72549057,0.02364119,31.37254906,9.8039217,-,5,28.61656952,-,-,25.49019623,25.09803963,828,-359.5,0.24840812,0.00414014,44.81666183,-,-3.90625,-3.90625,3.21600008,43.48308563,-80.52922058,0,-,7.3969245,0,13.07841492,3.08999991,0,0,30.98039246,23.5,-,408.80099487,64.97399902,-6.67173624,41
Fri Feb 09 15:38:58 EST 2018,09-Feb-2018 15:38:58.277,-80.5292186,43.48308805,0.0,3.216,313.9051513671875,0.0,0.98803711,9.12416077,3.14363098,0.00904874,32.15686417,-0.01119773,26.66666794,13.33333397,-,5,28.56730843,-,-,38.82352829,37.25490189,1645,-291.75,0.94620192,0.01577003,49.16779327,-,-8.59375,-8.59375,3.21600008,43.48308945,-80.52922058,3,-,11.89309406,0,13.0795517,11.77000046,0,3,32.54901886,4.5,-,409.26400757,65.49099731,-2.17556667,54
Fri Feb 09 15:38:59 EST 2018,09-Feb-2018 15:38:59.279,-80.52922099,43.48309036,0.0,3.216,313.724609375,0.0,1.23104858,9.02780151,3.44949341,0.00942725,37.64706039,-0.01530267,37.64706039,18.8235302,-,5,28.47509575,-,0.31478092,58.03921509,50.19607925,1530.75,-252.5,1.12145412,0.0186909,49.60290527,-,-3.90625,-5.46875,3.21600008,43.48308945,-80.52922058,7,0.42212817,13.34347153,0.39228591,13.10219193,13.94999981,0,7,47.84313965,3.5,2.28757358,410.25201416,65.49099731,-0.72518921,52
Fri Feb 09 15:39:00 EST 2018,09-Feb-2018 15:39:00.278,-80.52921926,43.48309347,0.0,3.216,313.71722412109375,0.0,0.96348572,8.74528503,3.47044373,0.00969192,30.19607925,-0.01196544,24.31372643,11.37254906,-,5,28.43403435,-,2.99241281,34.11764908,18.43137169,1420.25,-161,0.61740273,0.01029005,49.16779327,-,2.34375,0.78125,3.21600008,43.48309326,-80.52922058,7,4.01289177,11.16790581,2.493927,13.10219193,7.67999983,0,7,33.33333206,19.5,20.11957169,411.23400879,65.49099731,-2.90075493,48
Fri Feb 09 15:39:01 EST 2018,09-Feb-2018 15:39:01.278,-80.52922142,43.4830964,0.0,3.216,313.0255126953125,0.0,0.8228302,9.09423828,3.30583191,0.01049067,21.56862831,-0.0239741,20.3921566,10.58823586,-,5,28.43403435,-,2.99241281,22.74509811,26.66666603,1034.75,-202.75,0.33040693,0.00550678,43.51132202,-,-3.90625,-3.90625,3.21600008,43.48309708,-80.52922058,0,4.01289177,7.97707558,0,13.10631752,4.11000013,0,0,21.96078491,6,20.11957169,411.40499878,66.39199829,-6.09158516,40
